geometry,POI,address,node,nearest_sap,destination,sap_name,routes,walking_distance,WT,service_frequency,AWT,TAT,EDF,weighing_factor,accessibility_index,pop_density_per_sq_km,ZONE_NAME,WARD_NO
"POLYGON ((75.84980675566577 26.90763358124011, 75.84987436730272 26.91666129180539, 75.85994492666278 26.916600308450818, 75.8598765141031 26.907572621584197, 75.84980675566577 26.90763358124011))",POINT (75.85487564093532 26.912117041988783),,4772224403,POINT (583834.8912905324 2976133.991026005),6728974090.0,T.P. NAGAR,"7, 9A, 3, 27A, 14, 1A, AC7, 4A, AC8, 10B",3454,57.56666655153333,8.0,8.0,65.56666655153333,0.4575495686732975,1.0,0.4575495686732975,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.84987436730272 26.91666129180539, 75.84994201068979 26.925688990666355, 75.86001337134866 26.925627983609463, 75.85994492666278 26.916600308450818, 75.84987436730272 26.91666129180539))",POINT (75.85494366900271 26.921144734886884),,8611031627,POINT (582938.6804603685 2977991.081703344),2688139238.0,RAMGANJ CHOPAD,"AC5, AC1, 34, 30",2044,34.06666659853333,15.0,11.5,45.56666659853333,0.6583760068366646,0.5,0.3291880034183323,4127.213848731749,,
"POLYGON ((75.84994201068979 26.925688990666355, 75.85000968583788 26.93471667782026, 75.86008184817175 26.934655647057365, 75.86001337134866 26.925627983609463, 75.84994201068979 26.925688990666355))",POINT (75.85501172901374 26.93017241607747),,7055099680,POINT (583117.8096858803 2980046.0517907757),2265674528.0,GOVIND NAGAR,"7, AC5, AC1",2433,40.5499999189,8.0,8.0,48.5499999189,0.6179196714750419,1.0,0.6179196714750419,4127.213848731749,,
"POLYGON ((75.85000968583788 26.93471667782026, 75.8500773927579 26.943744353264396, 75.86015035714303 26.943683298791832, 75.86008184817175 26.934655647057365, 75.85000968583788 26.93471667782026))",POINT (75.85507982097937 26.93920008555781),,8604987321,POINT (585610.5447344757 2981306.540301679),1007351206.0,JAISINGHPHURA MOD,30,2289,38.1499999237,20.0,14.0,52.1499999237,0.5752636633536455,0.5,0.2876318316768227,11417.992616303596,ADARSH NAGAR,55
"POLYGON ((75.8500773927579 26.943744353264396, 75.85014513146072 26.952772016996025, 75.86021889827359 26.952710938810114, 75.86015035714303 26.943683298791832, 75.8500773927579 26.943744353264396))",POINT (75.85514794491054 26.94822774332518),,11068210707,POINT (585610.5447344757 2981306.540301679),1007351206.0,JAISINGHPHURA MOD,30,826,13.766666639133332,20.0,14.0,27.766666639133334,1.0804321739405005,0.5,0.5402160869702503,3711.0757702187475,HAWA MAHAL,76
"POLYGON ((75.85014513146072 26.952772016996025, 75.85021290195728 26.961799669012446, 75.86028747157445 26.961738567109492, 75.86021889827359 26.952710938810114, 75.85014513146072 26.952772016996025))",POINT (75.85521610081824 26.957255389376858),,8043906185,POINT (585610.5447344757 2981306.540301679),1007351206.0,JAISINGHPHURA MOD,30,6030,100.499999799,20.0,14.0,114.499999799,0.2620087340843996,0.5,0.1310043670421998,3711.0757702187475,HAWA MAHAL,76
"POLYGON ((75.85021290195728 26.961799669012446, 75.85028070425847 26.97082730931092, 75.86035607705665 26.97076618368725, 75.86028747157445 26.961738567109492, 75.85021290195728 26.961799669012446))",POINT (75.85528428871343 26.966283023710115),,3373244235,POINT (583987.9479188153 2982647.1976890415),8559119002.0,KANAK GHATI,"AC5, AC1",1027,17.116666632433333,16.0,12.0,29.116666632433333,1.030337723020214,0.5,0.515168861510107,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.85028070425847 26.97082730931092, 75.85034853837523 26.979854937888735, 75.86042471473121 26.979793788540665, 75.86035607705665 26.97076618368725, 75.85028070425847 26.97082730931092))",POINT (75.85535250860711 26.975310646322246),,8559118970,POINT (586961.8980522598 2986300.010284114),316420113.0,AMBER,,3965,66.08333320116667,14.0,11.0,77.08333320116667,0.3891891898564908,0.5,0.1945945949282454,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.85034853837523 26.979854937888735, 75.85041640431848 26.98888255474317, 75.86049338460923 26.988821381667005, 75.86042471473121 26.979793788540665, 75.85034853837523 26.979854937888735))",POINT (75.85542076051026 26.984338257210506),,655335466,POINT (586961.8980522598 2986300.010284114),316420113.0,AMBER,,2711,45.18333324296666,14.0,11.0,56.18333324296666,0.5339661830006421,0.5,0.266983091500321,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.85041640431848 26.98888255474317, 75.85048430209915 26.997910159871505, 75.86056208670176 26.997848963063554, 75.86049338460923 26.988821381667005, 75.85041640431848 26.98888255474317))",POINT (75.85548904443388 26.99336585637219),,543081621,POINT (586961.8980522598 2986300.010284114),316420113.0,AMBER,,2899,48.31666657003333,14.0,11.0,59.31666657003333,0.5057600457803868,0.5,0.2528800228901934,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.85048430209915 26.997910159871505, 75.85055223172817 27.00693775327103, 75.86063082101988 27.006876532727613, 75.86056208670176 26.997848963063554, 75.85048430209915 26.997910159871505))",POINT (75.85555736038897 27.002393443804582),,543081621,POINT (586961.8980522598 2986300.010284114),316420113.0,AMBER,,2899,48.31666657003333,14.0,11.0,59.31666657003333,0.5057600457803868,0.5,0.2528800228901934,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.8589221053663 26.781183777641882, 75.85899006931187 26.790211628133427, 75.86904941794312 26.79015026194978, 75.86898065833697 26.781122435384145, 75.8589221053663 26.781183777641882))",POINT (75.86398556274129 26.785667116502708),,4807167385,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",4007,66.78333319976666,14.0,11.0,77.78333319976666,0.3856867373239541,0.5,0.192843368661977,4127.213848731749,,
"POLYGON ((75.85899006931187 26.790211628133427, 75.85905806523017 26.79923946695529, 75.86911820989626 26.799178076842033, 75.86904941794312 26.79015026194978, 75.85899006931187 26.790211628133427))",POINT (75.86405394059707 26.79469494923069),,11224315924,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",3994,66.56666653353334,14.0,11.0,77.56666653353334,0.3867640745787433,0.5,0.1933820372893716,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.85905806523017 26.79923946695529, 75.85912609313212 26.808267294104713, 75.8691870342074 26.80820588005818, 75.86911820989626 26.799178076842033, 75.85905806523017 26.79923946695529))",POINT (75.8641223506182 26.803722770285763),,4807493276,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",2739,45.6499999087,14.0,11.0,56.6499999087,0.5295675207122598,0.5,0.2647837603561299,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.85912609313212 26.808267294104713, 75.85919415302862 26.81729510957896, 75.86925589088763 26.817233671595435, 75.8691870342074 26.80820588005818, 75.85912609313212 26.808267294104713))",POINT (75.86419079281568 26.8127505796652),,4814830846,POINT (586225.4798803068 2968562.308177342),4750678132.0,KUNDAN PURA,4A,3034,50.56666656553333,20.0,14.0,64.56666656553332,0.4646360358336117,0.5,0.2323180179168058,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.85919415302862 26.81729510957896, 75.85926224493065 26.82632291337529, 75.869324779948 26.826261451451096, 75.86925589088763 26.817233671595435, 75.85919415302862 26.81729510957896))",POINT (75.86425926720045 26.821778377366236),,4727208477,POINT (586225.4798803068 2968562.308177342),4750678132.0,KUNDAN PURA,4A,1935,32.2499999355,20.0,14.0,46.2499999355,0.6486486495532505,0.5,0.3243243247766252,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.85926224493065 26.82632291337529, 75.8593303688491 26.835350705490953, 75.86939370139956 26.835289219622396, 75.869324779948 26.826261451451096, 75.85926224493065 26.82632291337529))",POINT (75.86432777378356 26.83080616338615),,7085240207,POINT (586225.4798803068 2968562.308177342),4750678132.0,KUNDAN PURA,4A,1128,18.7999999624,20.0,14.0,32.799999962399994,0.9146341473899466,0.5,0.4573170736949733,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.8593303688491 26.835350705490953, 75.85939852479493 26.844378485923233, 75.86946265525341 26.84431697610661, 75.86939370139956 26.835289219622396, 75.8593303688491 26.835350705490953))",POINT (75.86439631257598 26.839833937722194),,8622074139,POINT (586225.4798803068 2968562.308177342),4750678132.0,KUNDAN PURA,4A,847,14.116666638433331,20.0,14.0,28.116666638433333,1.066982810792809,0.5,0.5334914053964045,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.85939852479493 26.844378485923233, 75.8594667127791 26.85340625466937, 75.86953164152058 26.85334472090098, 75.86946265525341 26.84431697610661, 75.85939852479493 26.844378485923233))",POINT (75.86446488358874 26.84886170037163),,3788559679,POINT (586225.4798803068 2968562.308177342),4750678132.0,KUNDAN PURA,4A,2045,34.083333265166665,20.0,14.0,48.083333265166665,0.6239168119763674,0.5,0.3119584059881837,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.8594667127791 26.85340625466937, 75.85953493281256 26.862434011726645, 75.8696006602122 26.862372454002784, 75.86953164152058 26.85334472090098, 75.8594667127791 26.85340625466937))",POINT (75.86453348683283 26.85788945133171),,6726395033,POINT (586225.4798803068 2968562.308177342),4750678132.0,KUNDAN PURA,4A,3419,56.98333321936666,20.0,14.0,70.98333321936667,0.4226344219041967,0.5,0.2113172109520983,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.85953493281256 26.862434011726645, 75.85960318490623 26.871461757092302, 75.86966971133933 26.871400175409267, 75.8696006602122 26.862372454002784, 75.85953493281256 26.862434011726645))",POINT (75.8646021223193 26.866917190599715),,3788531740,POINT (587178.9510524382 2973599.4849131075),4746885061.0,MACHCH KI PIPALI,4A,2626,43.76666657913333,20.0,14.0,57.76666657913333,0.5193306412947273,0.5,0.2596653206473636,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.85960318490623 26.871461757092302, 75.85967146907117 26.880489490763615, 75.86973879491309 26.880427885117715, 75.86966971133933 26.871400175409267, 75.85960318490623 26.871461757092302))",POINT (75.8646707900592 26.875944918172895),,3788534004,POINT (587178.9510524382 2973599.4849131075),4746885061.0,MACHCH KI PIPALI,4A,1874,31.233333270866662,20.0,14.0,45.233333270866666,0.6632277090957176,0.5,0.3316138545478588,3443.7014426456594,BAGRU ANSIK,35
"POLYGON ((75.85967146907117 26.880489490763615, 75.85973978531828 26.889517212737868, 75.86980791094459 26.889455583125386, 75.86973879491309 26.880427885117715, 75.85967146907117 26.880489490763615))",POINT (75.86473949006351 26.884972634048516),,3783529327,POINT (586180.4745813773 2974861.8126350944),3783537515.0,SHARMA BHOJNALAYA,"9A, 27A, AC7, 4A, AC8",2869,47.81666657103333,8.0,8.0,55.81666657103333,0.5374738737187296,1.0,0.5374738737187296,6564.253665162864,ADARSH NAGAR,48
"POLYGON ((75.85973978531828 26.889517212737868, 75.8598081336586 26.89854492301229, 75.86987705944493 26.89848326942953, 75.86980791094459 26.889455583125386, 75.85973978531828 26.889517212737868))",POINT (75.86480822234333 26.894000338223847),,10156533663,POINT (585968.3842670354 2974911.4264080566),8620274760.0,KHANIYA,"9A, 27A, 1A, AC7, 4A, AC8",137,2.2833333287666666,8.0,8.0,10.283333328766666,2.9173419786051085,1.0,2.9173419786051085,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.8598081336586 26.89854492301229, 75.8598765141031 26.907572621584197, 75.86994624042525 26.907510944027422, 75.86987705944493 26.89848326942953, 75.8598081336586 26.89854492301229))",POINT (75.8648769869097 26.90302803069616),,1867784238,POINT (585968.3842670354 2974911.4264080566),8620274760.0,KHANIYA,"9A, 27A, 1A, AC7, 4A, AC8",1877,31.283333270766665,8.0,8.0,39.28333327076666,0.7636826486494972,1.0,0.7636826486494972,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.8598765141031 26.907572621584197, 75.85994492666278 26.916600308450818, 75.87001545389667 26.91653860691633, 75.86994624042525 26.907510944027422, 75.8598765141031 26.907572621584197))",POINT (75.86494578377368 26.912055711462717),,8582561072,POINT (585968.3842670354 2974911.4264080566),8620274760.0,KHANIYA,"9A, 27A, 1A, AC7, 4A, AC8",2241,37.3499999253,8.0,8.0,45.3499999253,0.6615215005383828,1.0,0.6615215005383828,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.85994492666278 26.916600308450818, 75.86001337134866 26.925627983609463, 75.87008469987032 26.925566258093536, 75.87001545389667 26.91653860691633, 75.85994492666278 26.916600308450818))",POINT (75.86501461294634 26.921083380520788),,8582578129,POINT (583834.8912905324 2976133.991026005),6728974090.0,T.P. NAGAR,"7, 9A, 3, 27A, 14, 1A, AC7, 4A, AC8, 10B",4406,73.43333318646667,8.0,8.0,81.43333318646667,0.3683995094650709,1.0,0.3683995094650709,4127.213848731749,,
"POLYGON ((75.86008184817175 26.934655647057365, 75.86015035714303 26.943683298791832, 75.87022328936892 26.943621525301886, 75.87015397835735 26.93459389755629, 75.86008184817175 26.934655647057365))",POINT (75.86515236826199 26.939138683500556),,8628317304,POINT (585610.5447344757 2981306.540301679),1007351206.0,JAISINGHPHURA MOD,30,1060,17.66666663133333,20.0,14.0,31.66666663133333,0.9473684221096952,0.5,0.4736842110548476,4127.213848731749,,
"POLYGON ((75.86015035714303 26.943683298791832, 75.86021889827359 26.952710938810114, 75.87029263291618 26.952649141327573, 75.87022328936892 26.943621525301886, 75.86015035714303 26.943683298791832))",POINT (75.86522129442714 26.94816631741681),,4801284220,POINT (585610.5447344757 2981306.540301679),1007351206.0,JAISINGHPHURA MOD,30,576,9.5999999808,20.0,14.0,23.5999999808,1.2711864417121517,0.5,0.6355932208560758,3711.0757702187475,HAWA MAHAL,76
"POLYGON ((75.86021889827359 26.952710938810114, 75.86028747157445 26.961738567109492, 75.87036200901026 26.961676745630637, 75.87029263291618 26.952649141327573, 75.86021889827359 26.952710938810114))",POINT (75.86529025294534 26.957193939613664),,8628043129,POINT (586146.3883423981 2982421.465239453),4801139339.0,SADWA,30,581,9.683333313966669,20.0,14.0,23.683333313966667,1.2667135830203526,0.5,0.6333567915101763,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.86028747157445 26.961738567109492, 75.86035607705665 26.97076618368725, 75.8704314176624 26.970704338208346, 75.87036200901026 26.961676745630637, 75.86028747157445 26.961738567109492))",POINT (75.86535924382767 26.966221550088395),,8613978029,POINT (586146.3883423981 2982421.465239453),4801139339.0,SADWA,30,832,13.866666638933332,20.0,14.0,27.86666663893333,1.076555024994849,0.5,0.5382775124974245,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.86035607705665 26.97076618368725, 75.86042471473121 26.979793788540665, 75.87050085888374 26.97973191905799, 75.8704314176624 26.970704338208346, 75.86035607705665 26.97076618368725))",POINT (75.86542826708522 26.975249148838284),,8614016752,POINT (586146.3883423981 2982421.465239453),4801139339.0,SADWA,30,2148,35.7999999284,20.0,14.0,49.7999999284,0.602409639420332,0.5,0.301204819710166,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.86042471473121 26.979793788540665, 75.86049338460923 26.988821381667005, 75.87057033268547 26.988759488176836, 75.87050085888374 26.97973191905799, 75.86042471473121 26.979793788540665))",POINT (75.86549732272914 26.984276735860604),,3373187116,POINT (586961.8980522598 2986300.010284114),316420113.0,AMBER,,1883,31.383333270566663,16.0,12.0,43.383333270566666,0.6915097973892531,0.5,0.3457548986946265,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.86049338460923 26.988821381667005, 75.86056208670176 26.997848963063554, 75.8706398390788 26.99778704556216, 75.87057033268547 26.988759488176836, 75.86049338460923 26.988821381667005))",POINT (75.86556641077054 26.993304311152638),,7058908659,POINT (586961.8980522598 2986300.010284114),316420113.0,KUNDA,"AC5, AC1",2120,35.33333326266666,16.0,12.0,47.33333326266666,0.6338028178476494,0.5,0.3169014089238247,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.86056208670176 26.997848963063554, 75.86063082101988 27.006876532727613, 75.87070937807492 27.00681459121124, 75.8706398390788 26.99778704556216, 75.86056208670176 26.997848963063554))",POINT (75.86563553122058 27.00233187471167),,3371888975,POINT (586961.8980522598 2986300.010284114),316420113.0,KUNDA,"AC5, AC1",2496,41.5999999168,16.0,12.0,53.5999999168,0.5597014934061038,0.5,0.2798507467030519,4127.213848731749,,
"POLYGON ((75.86898065833697 26.781122435384145, 75.86904941794312 26.79015026194978, 75.8791087342274 26.79008818149786, 75.87903917897168 26.781060379136598, 75.86898065833697 26.781122435384145))",POINT (75.87404449737151 26.78560540521687),,4807269120,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",4719,78.6499998427,14.0,11.0,89.6499998427,0.3346346910500617,0.5,0.1673173455250308,4127.213848731749,,
"POLYGON ((75.86904941794312 26.79015026194978, 75.86911820989626 26.799178076842033, 75.87917832220431 26.79911597218202, 75.8791087342274 26.79008818149786, 75.86904941794312 26.79015026194978))",POINT (75.87411367106948 26.794633213877848),,4817429389,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",4208,70.13333319306666,14.0,11.0,81.13333319306666,0.3697617097600482,0.5,0.1848808548800241,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.86911820989626 26.799178076842033, 75.8691870342074 26.80820588005818, 75.87924794291361 26.808143751186336, 75.87917832220431 26.79911597218202, 75.86911820989626 26.799178076842033))",POINT (75.87418287730712 26.803661010862218),,4815125011,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",3622,60.36666654593333,14.0,11.0,71.36666654593333,0.4203643164514524,0.5,0.2101821582257262,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.8691870342074 26.80820588005818, 75.86925589088763 26.817233671595435, 75.8793175963665 26.81717151850803, 75.87924794291361 26.808143751186336, 75.8691870342074 26.80820588005818))",POINT (75.87425211609552 26.812688796167233),,4815279642,POINT (586225.4798803068 2968562.308177342),4750678132.0,KUNDAN PURA,4A,3101,51.68333322996666,20.0,14.0,65.68333322996666,0.456736869533794,0.5,0.228368434766897,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.86925589088763 26.817233671595435, 75.869324779948 26.826261451451096, 75.87938728257416 26.826199274144383, 75.8793175963665 26.81717151850803, 75.86925589088763 26.817233671595435))",POINT (75.8743213874458 26.821716569790148),,4727226581,POINT (587442.9991113998 2968600.4894107366),4750757648.0,SECTOR.4,27A,3339,55.6499998887,30.0,19.0,74.6499998887,0.401875419219407,0.5,0.2009377096097035,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.869324779948 26.826261451451096, 75.86939370139956 26.835289219622396, 75.87945700154776 26.835227018092645, 75.87938728257416 26.826199274144383, 75.869324779948 26.826261451451096))",POINT (75.8743906913691 26.830744331728216),,4819321619,POINT (587442.9991113998 2968600.4894107366),4750757648.0,SECTOR.4,27A,2317,38.61666658943333,30.0,19.0,57.61666658943333,0.5206826735356794,0.5,0.2603413367678397,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.86939370139956 26.835289219622396, 75.86946265525341 26.84431697610661, 75.87952675329852 26.844254750350075, 75.87945700154776 26.835227018092645, 75.86939370139956 26.835289219622396))",POINT (75.87446002787654 26.8397720819787),,8622074213,POINT (587442.9991113998 2968600.4894107366),4750757648.0,SECTOR.4,27A,894,14.8999999702,30.0,19.0,33.8999999702,0.8849557529903151,0.5,0.4424778764951576,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.86946265525341 26.84431697610661, 75.86953164152058 26.85334472090098, 75.87959653783763 26.853282470913918, 75.87952675329852 26.844254750350075, 75.86946265525341 26.84431697610661))",POINT (75.87452939697926 26.84879982053885),,8610937659,POINT (587442.9991113998 2968600.4894107366),4750757648.0,SECTOR.4,27A,2419,40.31666658603333,30.0,19.0,59.31666658603333,0.5057600456439638,0.5,0.2528800228219819,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.86953164152058 26.85334472090098, 75.8696006602122 26.862372454002784, 75.87966635517631 26.862310179781467, 75.87959653783763 26.853282470913918, 75.86953164152058 26.85334472090098))",POINT (75.8745987986884 26.85782754740593),,7087454921,POINT (588739.5962205204 2971110.852169909),4748469596.0,VIDHIYA MOD,"9A, 27A, AC7, 4A, AC8",2768,46.133333241066666,8.0,8.0,54.133333241066666,0.5541871930628018,1.0,0.5541871930628018,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.8696006602122 26.862372454002784, 75.86966971133933 26.871400175409267, 75.8797362053258 26.871337876949937, 75.87966635517631 26.862310179781467, 75.8696006602122 26.862372454002784))",POINT (75.87466823301513 26.866855262577204),,8631246681,POINT (587178.9510524382 2973599.4849131075),4746885061.0,MACHCH KI PIPALI,4A,2045,34.083333265166665,20.0,14.0,48.083333265166665,0.6239168119763674,0.5,0.3119584059881837,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.86966971133933 26.871400175409267, 75.86973879491309 26.880427885117715, 75.87980608829729 26.88036556241662, 75.8797362053258 26.871337876949937, 75.86966971133933 26.871400175409267))",POINT (75.8747376999706 26.875882966049925),,8631046693,POINT (587178.9510524382 2973599.4849131075),4746885061.0,MACHCH KI PIPALI,4A,1046,17.433333298466668,20.0,14.0,31.433333298466668,0.9544008494149556,0.5,0.4772004247074778,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.86973879491309 26.880427885117715, 75.86980791094459 26.889455583125386, 75.87987600410204 26.889393236178773, 75.87980608829729 26.88036556241662, 75.86973879491309 26.880427885117715))",POINT (75.87480719956598 26.88491065782136),,8620374257,POINT (587178.9510524382 2973599.4849131075),4746885061.0,MACHCH KI PIPALI,4A,458,7.633333318066667,20.0,14.0,21.63333331806667,1.386748845354593,0.5,0.6933744226772965,2161.559325661986,BAGRU ANSIK,34
"POLYGON ((75.86980791094459 26.889455583125386, 75.86987705944493 26.89848326942953, 75.8799459527513 26.898420898233645, 75.87987600410204 26.889393236178773, 75.86980791094459 26.889455583125386))",POINT (75.87487673181245 26.893938337888784),,8621141130,POINT (586899.2125736783 2974623.9485556087),5585569073.0,MURGI KHANA,1A,530,8.833333315666666,20.0,14.0,22.833333315666664,1.3138686141552562,0.5,0.6569343070776281,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.86987705944493 26.89848326942953, 75.86994624042525 26.907510944027422, 75.8800159342563 26.907448548578518, 75.8799459527513 26.898420898233645, 75.86987705944493 26.89848326942953))",POINT (75.87494629672118 26.90296600624945),,8621141151,POINT (586180.4745813773 2974861.8126350944),3783537515.0,SHARMA BHOJNALAYA,"9A, 27A, AC7, 4A, AC8",1748,29.133333275066665,8.0,8.0,37.13333327506666,0.8078994626680506,1.0,0.8078994626680506,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.86994624042525 26.907510944027422, 75.87001545389667 26.91653860691633, 75.88008594862832 26.91647618721065, 75.8800159342563 26.907448548578518, 75.86994624042525 26.907510944027422))",POINT (75.87501589430336 26.911993662900624),,8582561114,POINT (586180.4745813773 2974861.8126350944),3783537515.0,SHARMA BHOJNALAYA,"9A, 27A, AC7, 4A, AC8",5321,88.68333315596666,8.0,8.0,96.68333315596666,0.3102913296504258,1.0,0.3102913296504258,2977.263986041662,ADARSH NAGAR,49
"POLYGON ((75.87001545389667 26.91653860691633, 75.87008469987032 26.925566258093536, 75.88015599587861 26.925503814127314, 75.88008594862832 26.91647618721065, 75.87001545389667 26.91653860691633))",POINT (75.87508552457021 26.92102130783958),,8582561114,POINT (586180.4745813773 2974861.8126350944),3783537515.0,SHARMA BHOJNALAYA,"9A, 27A, AC7, 4A, AC8",5321,88.68333315596666,8.0,8.0,96.68333315596666,0.3102913296504258,1.0,0.3102913296504258,4127.213848731749,,
"POLYGON ((75.87015397835735 26.93459389755629, 75.87022328936892 26.943621525301886, 75.88029618905912 26.943559032803304, 75.88022607601845 26.93453142932578, 75.87015397835735 26.93459389755629))",POINT (75.87522488320268 26.939076562569905),,6186388543,POINT (587235.9893935048 2981263.236543042),1007350438.0,JAISINGHPURA KHOR,30,1027,17.116666632433333,20.0,14.0,31.116666632433333,0.96411355221226,0.5,0.4820567761061299,4127.213848731749,,
"POLYGON ((75.87022328936892 26.943621525301886, 75.87029263291618 26.952649141327573, 75.8803663350119 26.952586624557174, 75.88029618905912 26.943559032803304, 75.87022328936892 26.943621525301886))",POINT (75.87529461159075 26.948104172355812),,8628387806,POINT (587235.9893935048 2981263.236543042),1007350438.0,JAISINGHPURA KHOR,30,792,13.1999999736,20.0,14.0,27.1999999736,1.10294117754109,0.5,0.551470588770545,3711.0757702187475,HAWA MAHAL,76
"POLYGON ((75.87029263291618 26.952649141327573, 75.87036200901026 26.961676745630637, 75.88043651388809 26.96161420458464, 75.8803663350119 26.952586624557174, 75.87029263291618 26.952649141327573))",POINT (75.87536437270833 26.957131770418584),,8627759502,POINT (587235.9893935048 2981263.236543042),1007350438.0,JAISINGHPURA KHOR,30,1131,18.8499999623,20.0,14.0,32.849999962300004,0.9132420101804938,0.5,0.4566210050902469,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.87036200901026 26.961676745630637, 75.8704314176624 26.970704338208346, 75.88050672569898 26.97064177288299, 75.88043651388809 26.96161420458464, 75.87036200901026 26.961676745630637))",POINT (75.87543416656665 26.96615935675548),,8613901007,POINT (586146.3883423981 2982421.465239453),4801139339.0,SADWA,30,1335,22.2499999555,20.0,14.0,36.2499999555,0.827586207912485,0.5,0.4137931039562425,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.8704314176624 26.970704338208346, 75.87050085888374 26.97973191905799, 75.88057697045588 26.979669329449496, 75.88050672569898 26.97064177288299, 75.8704314176624 26.970704338208346))",POINT (75.87550399317698 26.975186931363798),,8613913235,POINT (586146.3883423981 2982421.465239453),4801139339.0,SADWA,30,2053,34.21666659823333,20.0,14.0,48.21666659823333,0.6221914975992805,0.5,0.3110957487996402,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.87050085888374 26.97973191905799, 75.87057033268547 26.988759488176836, 75.88064724817013 26.98869687428143, 75.88057697045588 26.979669329449496, 75.87050085888374 26.97973191905799))",POINT (75.87557385255054 26.98421449424079),,3937087147,POINT (586961.8980522598 2986300.010284114),316420113.0,KUNDA,"AC5, AC1",1354,22.566666621533333,16.0,12.0,34.56666662153333,0.8678881399952948,0.5,0.4339440699976474,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.87057033268547 26.988759488176836, 75.8706398390788 26.99778704556216, 75.88071755885306 26.997724407376065, 75.88064724817013 26.98869687428143, 75.87057033268547 26.988759488176836))",POINT (75.87564374469859 26.993242045383738),,3878685100,POINT (586961.8980522598 2986300.010284114),316420113.0,KUNDA,"AC5, AC1",300,4.99999999,16.0,12.0,16.99999999,1.7647058833910036,0.5,0.8823529416955018,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.87903917897168 26.781060379136598, 75.8791087342274 26.79008818149786, 75.88916801779042 26.790025386786482, 75.88909766689635 26.780997608908038, 75.87903917897168 26.781060379136598))",POINT (75.88410339947319 26.785542979806387),,4817419650,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",4769,79.48333317436666,14.0,11.0,90.48333317436666,0.3315527727320594,0.5,0.1657763863660297,4127.213848731749,,
"POLYGON ((75.8791087342274 26.79008818149786, 75.87917832220431 26.79911597218202, 75.88923840177996 26.799053152984047, 75.88916801779042 26.790025386786482, 75.8791087342274 26.79008818149786))",POINT (75.88417336900224 26.794570764121893),,3941159152,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",4833,80.54999983889999,14.0,11.0,91.5499998389,0.3276897875782723,0.5,0.1638448937891361,4127.213848731749,,
